100,1.0,99999,1000000000,1.0,99999,100,0,0.0,1,1,11179502359
100,1.0,99999,1000000000,1.0,99999,100,0,0.0,1,2,11491980967
100,1.0,99999,1000000000,1.0,99999,100,0,0.0,1,3,11394047259
100,1.0,99999,1000000000,1.0,99999,100,0,0.0,1,4,11496086719
100,1.0,99999,1000000000,1.0,99999,100,0,0.0,1,5,11644223046
100,1.0,99999,1000000000,1.0,99999,100,0,0.0,2,1,7154711340
100,1.0,99999,1000000000,1.0,99999,100,0,0.0,2,2,7151398822
100,1.0,99999,1000000000,1.0,99999,100,0,0.0,2,3,7161993842
100,1.0,99999,1000000000,1.0,99999,100,0,0.0,2,4,7098385401
100,1.0,99999,1000000000,1.0,99999,100,0,0.0,2,5,7157258311
100,1.0,99999,1000000000,1.0,99999,100,0,0.0,4,1,3798172969
100,1.0,99999,1000000000,1.0,99999,100,0,0.0,4,2,3762096346
100,1.0,99999,1000000000,1.0,99999,100,0,0.0,4,3,3788059877
100,1.0,99999,1000000000,1.0,99999,100,0,0.0,4,4,3766743940
100,1.0,99999,1000000000,1.0,99999,100,0,0.0,4,5,3798750665
100,1.0,99999,1000000000,1.0,99999,100,0,0.0,8,1,2226436419
100,1.0,99999,1000000000,1.0,99999,100,0,0.0,8,2,2213929461
100,1.0,99999,1000000000,1.0,99999,100,0,0.0,8,3,2202598591
100,1.0,99999,1000000000,1.0,99999,100,0,0.0,8,4,2161439791
100,1.0,99999,1000000000,1.0,99999,100,0,0.0,8,5,2173325396
100,1.0,99999,1000000000,1.0,99999,100,0,0.0,16,1,1800532246
100,1.0,99999,1000000000,1.0,99999,100,0,0.0,16,2,1840423725
100,1.0,99999,1000000000,1.0,99999,100,0,0.0,16,3,1735360844
100,1.0,99999,1000000000,1.0,99999,100,0,0.0,16,4,1720292635
100,1.0,99999,1000000000,1.0,99999,100,0,0.0,16,5,1720287978
100,1.0,99999,1000000000,1.0,99999,10000,0,0.0,1,1,28697086890
100,1.0,99999,1000000000,1.0,99999,10000,0,0.0,1,2,28651329871
100,1.0,99999,1000000000,1.0,99999,10000,0,0.0,1,3,28637568180
100,1.0,99999,1000000000,1.0,99999,10000,0,0.0,1,4,28620602275
100,1.0,99999,1000000000,1.0,99999,10000,0,0.0,1,5,28661753056
100,1.0,99999,1000000000,1.0,99999,10000,0,0.0,2,1,33148377942
100,1.0,99999,1000000000,1.0,99999,10000,0,0.0,2,2,33126732976
100,1.0,99999,1000000000,1.0,99999,10000,0,0.0,2,3,33327958630
100,1.0,99999,1000000000,1.0,99999,10000,0,0.0,2,4,33252239130
100,1.0,99999,1000000000,1.0,99999,10000,0,0.0,2,5,33117274099
100,1.0,99999,1000000000,1.0,99999,10000,0,0.0,4,1,17497616131
100,1.0,99999,1000000000,1.0,99999,10000,0,0.0,4,2,17382498921
100,1.0,99999,1000000000,1.0,99999,10000,0,0.0,4,3,17443231130
100,1.0,99999,1000000000,1.0,99999,10000,0,0.0,4,4,17408360140
100,1.0,99999,1000000000,1.0,99999,10000,0,0.0,4,5,17338890120
100,1.0,99999,1000000000,1.0,99999,10000,0,0.0,8,1,9324371041
100,1.0,99999,1000000000,1.0,99999,10000,0,0.0,8,2,9267468165
100,1.0,99999,1000000000,1.0,99999,10000,0,0.0,8,3,9196261330
100,1.0,99999,1000000000,1.0,99999,10000,0,0.0,8,4,9315684002
100,1.0,99999,1000000000,1.0,99999,10000,0,0.0,8,5,9256216510
100,1.0,99999,1000000000,1.0,99999,10000,0,0.0,16,1,7287448507
100,1.0,99999,1000000000,1.0,99999,10000,0,0.0,16,2,7240248751
100,1.0,99999,1000000000,1.0,99999,10000,0,0.0,16,3,7273175256
100,1.0,99999,1000000000,1.0,99999,10000,0,0.0,16,4,7279826273
100,1.0,99999,1000000000,1.0,99999,10000,0,0.0,16,5,7262119177
100,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,1,1,67549837450
100,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,1,2,68365615789
100,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,1,3,67626206005
100,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,1,4,67204465275
100,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,1,5,68149875786
100,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,2,1,35410320458
100,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,2,2,35129210562
100,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,2,3,35035969067
100,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,2,4,35088823794
100,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,2,5,35125316130
100,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,4,1,18184305108
100,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,4,2,18393411841
100,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,4,3,18464708644
100,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,4,4,18392296580
100,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,4,5,18428994405
100,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,8,1,10092945842
100,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,8,2,9931920546
100,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,8,3,9990788942
100,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,8,4,9936979718
100,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,8,5,9957533537
100,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,16,1,8193546961
100,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,16,2,8197506172
100,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,16,3,8240107044
100,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,16,4,8171234711
100,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,16,5,8176212611
100,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,1,1,79870405627
100,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,1,2,78890613396
100,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,1,3,78790807899
100,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,1,4,78821024728
100,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,1,5,78922297121
100,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,2,1,39004992698
100,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,2,2,39426787119
100,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,2,3,39006923350
100,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,2,4,39506153780
100,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,2,5,39062402389
100,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,4,1,20349866519
100,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,4,2,20473645333
100,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,4,3,20473167677
100,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,4,4,20472154452
100,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,4,5,20558212310
100,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,8,1,11192335334
100,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,8,2,11279851386
100,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,8,3,11196730639
100,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,8,4,11196480702
100,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,8,5,11214151788
100,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,16,1,9220900933
100,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,16,2,9214344686
100,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,16,3,9235270516
100,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,16,4,9217585238
100,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,16,5,9223744947
100,1.0,99999,1000000000,1.0,99999,100000000,100,0.5,1,1,58836714645
100,1.0,99999,1000000000,1.0,99999,100000000,100,0.5,1,2,59698107530
100,1.0,99999,1000000000,1.0,99999,100000000,100,0.5,1,3,58696888749
100,1.0,99999,1000000000,1.0,99999,100000000,100,0.5,1,4,58763309302
100,1.0,99999,1000000000,1.0,99999,100000000,100,0.5,1,5,59527454010
100,1.0,99999,1000000000,1.0,99999,100000000,100,0.5,2,1,29591875387
100,1.0,99999,1000000000,1.0,99999,100000000,100,0.5,2,2,29942701911
100,1.0,99999,1000000000,1.0,99999,100000000,100,0.5,2,3,29993105219
100,1.0,99999,1000000000,1.0,99999,100000000,100,0.5,2,4,29573429833
100,1.0,99999,1000000000,1.0,99999,100000000,100,0.5,2,5,29554549815
100,1.0,99999,1000000000,1.0,99999,100000000,100,0.5,4,1,15546705696
100,1.0,99999,1000000000,1.0,99999,100000000,100,0.5,4,2,15413041185
100,1.0,99999,1000000000,1.0,99999,100000000,100,0.5,4,3,15415174227
100,1.0,99999,1000000000,1.0,99999,100000000,100,0.5,4,4,15673655853
100,1.0,99999,1000000000,1.0,99999,100000000,100,0.5,4,5,15458511712
100,1.0,99999,1000000000,1.0,99999,100000000,100,0.5,8,1,8473757851
100,1.0,99999,1000000000,1.0,99999,100000000,100,0.5,8,2,8500471163
100,1.0,99999,1000000000,1.0,99999,100000000,100,0.5,8,3,8443445112
100,1.0,99999,1000000000,1.0,99999,100000000,100,0.5,8,4,8443279934
100,1.0,99999,1000000000,1.0,99999,100000000,100,0.5,8,5,8412149204
100,1.0,99999,1000000000,1.0,99999,100000000,100,0.5,16,1,6655206660
100,1.0,99999,1000000000,1.0,99999,100000000,100,0.5,16,2,6635130327
100,1.0,99999,1000000000,1.0,99999,100000000,100,0.5,16,3,6671712672
100,1.0,99999,1000000000,1.0,99999,100000000,100,0.5,16,4,6649525283
100,1.0,99999,1000000000,1.0,99999,100000000,100,0.5,16,5,6643233355
100,1.0,99999,1000000000,1.0,99999,100000000,100,1.0,1,1,29372958394
100,1.0,99999,1000000000,1.0,99999,100000000,100,1.0,1,2,28931355682
100,1.0,99999,1000000000,1.0,99999,100000000,100,1.0,1,3,28940751890
100,1.0,99999,1000000000,1.0,99999,100000000,100,1.0,1,4,28892307173
100,1.0,99999,1000000000,1.0,99999,100000000,100,1.0,1,5,28862226084
100,1.0,99999,1000000000,1.0,99999,100000000,100,1.0,2,1,15584718987
100,1.0,99999,1000000000,1.0,99999,100000000,100,1.0,2,2,15663045370
100,1.0,99999,1000000000,1.0,99999,100000000,100,1.0,2,3,15727445120
100,1.0,99999,1000000000,1.0,99999,100000000,100,1.0,2,4,15664036933
100,1.0,99999,1000000000,1.0,99999,100000000,100,1.0,2,5,15700430171
100,1.0,99999,1000000000,1.0,99999,100000000,100,1.0,4,1,8264062085
100,1.0,99999,1000000000,1.0,99999,100000000,100,1.0,4,2,8255978965
100,1.0,99999,1000000000,1.0,99999,100000000,100,1.0,4,3,8223054907
100,1.0,99999,1000000000,1.0,99999,100000000,100,1.0,4,4,8327088665
100,1.0,99999,1000000000,1.0,99999,100000000,100,1.0,4,5,8248404462
100,1.0,99999,1000000000,1.0,99999,100000000,100,1.0,8,1,4788731395
100,1.0,99999,1000000000,1.0,99999,100000000,100,1.0,8,2,4717703868
100,1.0,99999,1000000000,1.0,99999,100000000,100,1.0,8,3,4752433586
100,1.0,99999,1000000000,1.0,99999,100000000,100,1.0,8,4,4862692400
100,1.0,99999,1000000000,1.0,99999,100000000,100,1.0,8,5,4754524097
100,1.0,99999,1000000000,1.0,99999,100000000,100,1.0,16,1,3462365574
100,1.0,99999,1000000000,1.0,99999,100000000,100,1.0,16,2,3425461077
100,1.0,99999,1000000000,1.0,99999,100000000,100,1.0,16,3,3425696632
100,1.0,99999,1000000000,1.0,99999,100000000,100,1.0,16,4,3437139840
100,1.0,99999,1000000000,1.0,99999,100000000,100,1.0,16,5,3442563476
100,1.0,99999,1000000000,1.0,99999,100000000,10000,1.0,1,1,38628520419
100,1.0,99999,1000000000,1.0,99999,100000000,10000,1.0,1,2,38618641972
100,1.0,99999,1000000000,1.0,99999,100000000,10000,1.0,1,3,38648569121
100,1.0,99999,1000000000,1.0,99999,100000000,10000,1.0,1,4,38633052128
100,1.0,99999,1000000000,1.0,99999,100000000,10000,1.0,1,5,38670037491
100,1.0,99999,1000000000,1.0,99999,100000000,10000,1.0,2,1,27887984131
100,1.0,99999,1000000000,1.0,99999,100000000,10000,1.0,2,2,27888177667
100,1.0,99999,1000000000,1.0,99999,100000000,10000,1.0,2,3,27845445865
100,1.0,99999,1000000000,1.0,99999,100000000,10000,1.0,2,4,27833730804
100,1.0,99999,1000000000,1.0,99999,100000000,10000,1.0,2,5,28088313444
100,1.0,99999,1000000000,1.0,99999,100000000,10000,1.0,4,1,14514709463
100,1.0,99999,1000000000,1.0,99999,100000000,10000,1.0,4,2,14573911708
100,1.0,99999,1000000000,1.0,99999,100000000,10000,1.0,4,3,14533781250
100,1.0,99999,1000000000,1.0,99999,100000000,10000,1.0,4,4,14639378050
100,1.0,99999,1000000000,1.0,99999,100000000,10000,1.0,4,5,14502985507
100,1.0,99999,1000000000,1.0,99999,100000000,10000,1.0,8,1,7965752852
100,1.0,99999,1000000000,1.0,99999,100000000,10000,1.0,8,2,7973110800
100,1.0,99999,1000000000,1.0,99999,100000000,10000,1.0,8,3,7902509348
100,1.0,99999,1000000000,1.0,99999,100000000,10000,1.0,8,4,7924555074
100,1.0,99999,1000000000,1.0,99999,100000000,10000,1.0,8,5,7938266517
100,1.0,99999,1000000000,1.0,99999,100000000,10000,1.0,16,1,6132920374
100,1.0,99999,1000000000,1.0,99999,100000000,10000,1.0,16,2,6104648173
100,1.0,99999,1000000000,1.0,99999,100000000,10000,1.0,16,3,6078248002
100,1.0,99999,1000000000,1.0,99999,100000000,10000,1.0,16,4,6113765860
100,1.0,99999,1000000000,1.0,99999,100000000,10000,1.0,16,5,6132261211
100000,1.0,99999,1000000000,1.0,99999,100,0,0.0,1,1,16268022470
100000,1.0,99999,1000000000,1.0,99999,100,0,0.0,1,2,16193649269
100000,1.0,99999,1000000000,1.0,99999,100,0,0.0,1,3,16442900965
100000,1.0,99999,1000000000,1.0,99999,100,0,0.0,1,4,16269086454
100000,1.0,99999,1000000000,1.0,99999,100,0,0.0,1,5,16192093348
100000,1.0,99999,1000000000,1.0,99999,100,0,0.0,2,1,10290620859
100000,1.0,99999,1000000000,1.0,99999,100,0,0.0,2,2,10401081908
100000,1.0,99999,1000000000,1.0,99999,100,0,0.0,2,3,10307169297
100000,1.0,99999,1000000000,1.0,99999,100,0,0.0,2,4,10288421243
100000,1.0,99999,1000000000,1.0,99999,100,0,0.0,2,5,10367522318
100000,1.0,99999,1000000000,1.0,99999,100,0,0.0,4,1,5306871070
100000,1.0,99999,1000000000,1.0,99999,100,0,0.0,4,2,5373411461
100000,1.0,99999,1000000000,1.0,99999,100,0,0.0,4,3,5298956713
100000,1.0,99999,1000000000,1.0,99999,100,0,0.0,4,4,5371561383
100000,1.0,99999,1000000000,1.0,99999,100,0,0.0,4,5,5384413643
100000,1.0,99999,1000000000,1.0,99999,100,0,0.0,8,1,2888057184
100000,1.0,99999,1000000000,1.0,99999,100,0,0.0,8,2,2883597246
100000,1.0,99999,1000000000,1.0,99999,100,0,0.0,8,3,2878444671
100000,1.0,99999,1000000000,1.0,99999,100,0,0.0,8,4,2896672701
100000,1.0,99999,1000000000,1.0,99999,100,0,0.0,8,5,3079860800
100000,1.0,99999,1000000000,1.0,99999,100,0,0.0,16,1,2245716630
100000,1.0,99999,1000000000,1.0,99999,100,0,0.0,16,2,2249607477
100000,1.0,99999,1000000000,1.0,99999,100,0,0.0,16,3,2234234812
100000,1.0,99999,1000000000,1.0,99999,100,0,0.0,16,4,2228985644
100000,1.0,99999,1000000000,1.0,99999,100,0,0.0,16,5,2238177799
100000,1.0,99999,1000000000,1.0,99999,10000,0,0.0,1,1,33042177245
100000,1.0,99999,1000000000,1.0,99999,10000,0,0.0,1,2,33908397504
100000,1.0,99999,1000000000,1.0,99999,10000,0,0.0,1,3,33922045747
100000,1.0,99999,1000000000,1.0,99999,10000,0,0.0,1,4,33953173935
100000,1.0,99999,1000000000,1.0,99999,10000,0,0.0,1,5,33937250967
100000,1.0,99999,1000000000,1.0,99999,10000,0,0.0,2,1,34024123124
100000,1.0,99999,1000000000,1.0,99999,10000,0,0.0,2,2,34009149699
100000,1.0,99999,1000000000,1.0,99999,10000,0,0.0,2,3,34147722110
100000,1.0,99999,1000000000,1.0,99999,10000,0,0.0,2,4,34050833148
100000,1.0,99999,1000000000,1.0,99999,10000,0,0.0,2,5,33989451891
100000,1.0,99999,1000000000,1.0,99999,10000,0,0.0,4,1,17901585132
100000,1.0,99999,1000000000,1.0,99999,10000,0,0.0,4,2,17736693537
100000,1.0,99999,1000000000,1.0,99999,10000,0,0.0,4,3,17811156418
100000,1.0,99999,1000000000,1.0,99999,10000,0,0.0,4,4,17812451594
100000,1.0,99999,1000000000,1.0,99999,10000,0,0.0,4,5,17764368704
100000,1.0,99999,1000000000,1.0,99999,10000,0,0.0,8,1,9492818033
100000,1.0,99999,1000000000,1.0,99999,10000,0,0.0,8,2,9615942258
100000,1.0,99999,1000000000,1.0,99999,10000,0,0.0,8,3,9561929702
100000,1.0,99999,1000000000,1.0,99999,10000,0,0.0,8,4,9506065052
100000,1.0,99999,1000000000,1.0,99999,10000,0,0.0,8,5,9615754903
100000,1.0,99999,1000000000,1.0,99999,10000,0,0.0,16,1,7459756683
100000,1.0,99999,1000000000,1.0,99999,10000,0,0.0,16,2,7484502803
100000,1.0,99999,1000000000,1.0,99999,10000,0,0.0,16,3,7485786253
100000,1.0,99999,1000000000,1.0,99999,10000,0,0.0,16,4,7462758570
100000,1.0,99999,1000000000,1.0,99999,10000,0,0.0,16,5,7462046364
100000,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,1,1,69975397319
100000,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,1,2,69490993978
100000,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,1,3,69844158760
100000,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,1,4,70384176552
100000,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,1,5,69650011931
100000,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,2,1,35872565955
100000,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,2,2,35550536775
100000,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,2,3,35940716183
100000,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,2,4,35558914032
100000,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,2,5,35709563127
100000,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,4,1,18589214355
100000,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,4,2,18775631943
100000,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,4,3,18759788379
100000,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,4,4,18978039258
100000,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,4,5,18582502476
100000,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,8,1,10379836020
100000,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,8,2,10401713642
100000,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,8,3,10400741803
100000,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,8,4,10274192287
100000,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,8,5,10242555547
100000,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,16,1,8603463743
100000,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,16,2,8507807934
100000,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,16,3,8519114560
100000,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,16,4,8544069963
100000,1.0,99999,1000000000,1.0,99999,1000000,0,0.0,16,5,8537323613
100000,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,1,1,81527660876
100000,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,1,2,81648792960
100000,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,1,3,80319307315
100000,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,1,4,80620036343
100000,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,1,5,80719871310
100000,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,2,1,40126376690
100000,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,2,2,39652931241
100000,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,2,3,39680189272
100000,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,2,4,40120241825
100000,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,2,5,39649722916
100000,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,4,1,20625598424
100000,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,4,2,20863538631
100000,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,4,3,20648777265
100000,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,4,4,20656055549
100000,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,4,5,20615612857
100000,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,8,1,11675546519
100000,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,8,2,11498633972
100000,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,8,3,11483746102
100000,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,8,4,11579797186
100000,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,8,5,11510289184
100000,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,16,1,9529956987
100000,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,16,2,9528206614
100000,1.0,99999,1000000000,1.0,99999,100000000,0,0.0,16,3,9531492243
